JAN,1,26,22,18,16,15,14,83,61,37,1017,1015,1012,31,14,10,32,14,-,0,
JAN,2,24,21,18,16,15,14,88,65,45,1014,1013,1011,31,13,10,24,13,-,0,
JAN,3,24,22,19,19,16,14,88,65,51,1017,1014,1012,31,12,3,34,21,48,0,"Rain , Snow"
JAN,4,24,22,19,19,17,14,100,76,49,1018,1016,1014,31,9,1,35,21,47,36.07,Rain
JAN,5,21,19,17,18,17,15,94,81,65,1017,1015,1013,16,9,5,39,31,-,6.1,Rain
JAN,6,19,18,17,18,17,15,100,90,76,1014,1012,1010,14,7,3,47,31,61,13.97,Rain
JAN,7,22,19,17,17,16,13,100,78,56,1019,1014,1011,26,10,4,55,34,64,0,Rain
JAN,8,25,20,16,16,13,11,82,62,36,1022,1019,1017,26,13,10,24,16,-,0,
JAN,9,26,22,18,17,16,13,83,63,37,1022,1020,1017,31,13,10,27,13,-,0,
JAN,10,28,23,19,19,17,16,88,66,37,1021,1018,1015,31,13,10,39,13,-,0,
JAN,11,34,28,21,21,19,18,83,60,33,1015,1011,1007,31,17,10,35,18,-,0,Thunderstorm
JAN,12,33,28,22,22,19,17,89,69,30,1019,1012,1008,31,13,9,48,18,71,0,
JAN,13,28,24,21,21,19,17,88,69,48,1020,1016,1013,26,13,10,34,21,-,0,
JAN,14,40,28,17,22,19,15,94,70,15,1020,1012,1007,26,9,3,93,23,113,8.89,"Rain , Thunderstorm"
JAN,15,20,17,14,17,14,11,100,80,46,1027,1023,1019,26,9,3,50,39,69,4.06,Rain
JAN,16,22,19,16,16,13,10,94,65,38,1027,1026,1025,26,12,10,34,27,52,0.51,Rain
JAN,17,24,20,16,16,14,11,88,63,32,1026,1023,1021,31,13,10,26,19,-,0,
JAN,18,27,22,17,17,15,12,83,63,32,1021,1019,1016,31,14,10,29,14,-,0,
JAN,19,33,26,19,21,17,14,88,59,28,1017,1014,1011,31,31,31,35,16,-,0,
JAN,20,39,31,22,22,16,5,89,50,6,1013,1011,1008,31,19,10,39,18,58,0,Rain
JAN,21,37,30,23,23,21,17,100,68,21,1014,1010,1005,31,10,2,48,16,66,21.08,"Rain , Thunderstorm"
JAN,22,27,24,22,23,22,21,94,87,68,1012,1008,1005,26,11,1,27,16,-,21.08,Rain
JAN,23,25,23,21,22,20,17,95,81,63,1012,1007,1002,31,11,5,39,19,52,0.51,Rain
JAN,24,24,22,20,19,17,16,88,71,49,1013,1012,1011,26,11,6,26,19,37,0.25,Rain
JAN,25,25,23,21,20,18,16,88,72,54,1016,1013,1012,31,12,9,27,13,-,0,"Rain , Thunderstorm"
JAN,26,27,23,20,20,18,16,94,69,44,1018,1016,1014,31,12,6,27,14,-,0.25,Rain
JAN,27,26,23,20,20,18,16,100,69,47,1018,1014,1010,26,11,5,32,19,48,0,Rain
JAN,28,29,25,21,22,19,18,88,70,48,1011,1006,1002,31,12,7,32,19,-,0.25,Rain
JAN,29,29,26,22,22,21,18,94,78,44,1005,1002,1000,31,12,5,39,14,48,4.06,"Rain , Thunderstorm"
JAN,30,25,22,19,23,21,18,100,87,71,1005,1003,1001,31,11,0,39,16,66,23.11,"Rain , Thunderstorm"
JAN,31,31,24,18,21,17,6,100,68,13,1005,1003,1000,31,12,4,29,16,-,0,
FEB,1,24,22,20,19,17,11,83,68,36,1006,1003,1001,31,13,6,32,13,48,0.51,"Rain , Thunderstorm"
FEB,2,26,21,16,18,15,13,88,65,42,1006,1005,1003,31,15,10,26,16,35,0,
FEB,3,30,24,19,20,17,13,83,61,31,1008,1003,1001,31,16,10,37,13,-,0,
FEB,4,24,21,19,21,17,14,100,76,50,1016,1011,1007,19,9,3,53,42,72,2.03,Rain
FEB,5,23,21,19,17,15,12,73,61,43,1019,1016,1014,19,11,9,47,39,-,0,Rain
FEB,6,26,23,20,19,16,14,88,62,36,1018,1017,1016,26,12,6,34,27,-,0.51,Rain
FEB,7,26,23,20,19,17,15,83,68,43,1019,1017,1016,31,12,10,26,14,-,0,
FEB,8,27,23,19,19,18,17,88,72,50,1020,1018,1017,31,13,10,24,14,-,0,
FEB,9,26,23,21,19,18,14,83,68,43,1021,1019,1018,31,13,10,32,19,52,0.25,Rain
FEB,10,29,24,20,19,17,13,83,61,31,1018,1014,1011,26,13,10,37,14,-,0,
FEB,11,27,23,20,19,18,16,83,65,40,1016,1014,1012,31,13,10,27,13,-,0,
FEB,12,29,25,21,20,19,17,88,66,39,1017,1015,1013,31,13,10,32,13,-,0,
FEB,13,30,26,22,19,18,17,83,60,39,1015,1012,1009,31,14,10,39,19,-,0,
FEB,14,36,28,21,23,19,15,89,68,20,1011,1008,1005,31,15,10,40,18,58,0,"Rain , Thunderstorm"
FEB,15,27,24,22,23,21,20,94,79,60,1012,1009,1006,19,11,10,27,21,-,0,
FEB,16,26,23,21,22,17,8,94,66,27,1012,1008,1005,31,13,10,35,19,-,0,
FEB,17,24,21,19,15,12,8,78,52,29,1012,1010,1007,31,13,10,34,27,52,0,Rain
FEB,18,26,22,18,17,14,11,73,56,37,1011,1009,1007,31,13,10,24,14,-,0,
